date,datetimeObj,type,posts,Overall_EMA
03/03/2017,2017-03-03,NTT,1,0.6492605291224112
03/03/2017,2017-03-03,Unavailable,0,0.4869453968418083
03/10/2017,2017-03-10,TT,0,0.3652090476313562
03/10/2017,2017-03-10,NTT,4,1.2739067857235173
03/10/2017,2017-03-10,Unavailable,1,1.205430089292638
03/17/2017,2017-03-17,TT,0,0.9040725669694785
03/17/2017,2017-03-17,NTT,2,1.1780544252271088
03/17/2017,2017-03-17,Unavailable,0,0.8835408189203315
03/21/2017,2017-03-21,TT,0,0.6626556141902485
03/21/2017,2017-03-21,NTT,1,0.7469917106426863
03/21/2017,2017-03-21,Unavailable,0,0.5602437829820147
03/23/2017,2017-03-23,TT,0,0.420182837236511
03/23/2017,2017-03-23,NTT,1,0.5651371279273832
03/23/2017,2017-03-23,Unavailable,0,0.4238528459455374
03/24/2017,2017-03-24,TT,1,0.5678896344591531
03/24/2017,2017-03-24,NTT,1,0.6759172258443648
03/24/2017,2017-03-24,Unavailable,0,0.5069379193832735
03/31/2017,2017-03-31,TT,0,0.3802034395374551
03/31/2017,2017-03-31,NTT,2,0.7851525796530915
03/31/2017,2017-03-31,Unavailable,1,0.8388644347398186
04/07/2017,2017-04-07,TT,1,0.879148326054864
04/07/2017,2017-04-07,NTT,1,0.9093612445411481
04/07/2017,2017-04-07,Unavailable,0,0.682020933405861
04/14/2017,2017-04-14,TT,0,0.5115157000543957
04/14/2017,2017-04-14,NTT,3,1.133636775040797
04/14/2017,2017-04-14,Unavailable,0,0.8502275812805977
04/21/2017,2017-04-21,TT,0,0.6376706859604482
04/21/2017,2017-04-21,NTT,2,0.9782530144703362
04/21/2017,2017-04-21,Unavailable,0,0.7336897608527521
05/02/2017,2017-05-02,TT,0,0.550267320639564
05/02/2017,2017-05-02,NTT,1,0.6627004904796729
05/02/2017,2017-05-02,Unavailable,0,0.49702536785975465
05/05/2017,2017-05-05,TT,0,0.3727690258948159
05/05/2017,2017-05-05,NTT,1,0.529576769421112
05/05/2017,2017-05-05,Unavailable,0,0.397182577065834
05/07/2017,2017-05-07,TT,1,0.5478869327993755
05/07/2017,2017-05-07,NTT,0,0.4109151995995316
05/07/2017,2017-05-07,Unavailable,0,0.30818639969964867
05/19/2017,2017-05-19,TT,0,0.2311397997747365
05/19/2017,2017-05-19,NTT,1,0.4233548498310524
05/19/2017,2017-05-19,Unavailable,0,0.31751613737328926
05/22/2017,2017-05-22,TT,0,0.23813710302996693
05/22/2017,2017-05-22,NTT,1,0.42860282727247523
05/22/2017,2017-05-22,Unavailable,0,0.3214521204543564
05/26/2017,2017-05-26,TT,0,0.24108909034076728
05/26/2017,2017-05-26,NTT,2,0.6808168177555755
05/26/2017,2017-05-26,Unavailable,0,0.5106126133166815
06/02/2017,2017-06-02,TT,0,0.38295945998751113
06/02/2017,2017-06-02,NTT,1,0.5372195949906334
06/02/2017,2017-06-02,Unavailable,0,0.40291469624297505
06/07/2017,2017-06-07,TT,0,0.30218602218223123
06/07/2017,2017-06-07,NTT,1,0.4766395166366735
06/07/2017,2017-06-07,Unavailable,0,0.35747963747750505
06/15/2017,2017-06-15,TT,0,0.2681097281081288
06/15/2017,2017-06-15,NTT,3,0.9510822960810967
06/15/2017,2017-06-15,Unavailable,0,0.7133117220608225
06/23/2017,2017-06-23,TT,0,0.5349837915456168
06/23/2017,2017-06-23,NTT,1,0.6512378436592127
06/23/2017,2017-06-23,Unavailable,0,0.4884283827444095
06/27/2017,2017-06-27,TT,0,0.3663212870583071
06/27/2017,2017-06-27,NTT,1,0.5247409652937304
06/27/2017,2017-06-27,Unavailable,0,0.39355572397029775
08/03/2017,2017-08-03,TT,1,0.5451667929777234
08/03/2017,2017-08-03,NTT,0,0.40887509473329253
08/03/2017,2017-08-03,Unavailable,0,0.30665632104996937
08/21/2017,2017-08-21,TT,1,0.47999224078747704
08/21/2017,2017-08-21,NTT,0,0.3599941805906077
08/21/2017,2017-08-21,Unavailable,0,0.2699956354429558
08/24/2017,2017-08-24,TT,2,0.702496726582217
08/24/2017,2017-08-24,NTT,0,0.5268725449366627
08/24/2017,2017-08-24,Unavailable,0,0.395154408702497
09/01/2017,2017-09-01,TT,1,0.5463658065268727
09/01/2017,2017-09-01,NTT,0,0.4097743548951545
09/01/2017,2017-09-01,Unavailable,0,0.30733076617136584
09/10/2017,2017-09-10,TT,25,6.480498074628526
09/10/2017,2017-09-10,NTT,3,5.610373555971394
09/10/2017,2017-09-10,Unavailable,0,4.207780166978545
09/11/2017,2017-09-11,TT,1,3.4058351252339087
09/11/2017,2017-09-11,NTT,0,2.5543763439254312
09/11/2017,2017-09-11,Unavailable,0,1.9157822579440733
09/15/2017,2017-09-15,TT,5,2.686836693458055
09/15/2017,2017-09-15,NTT,2,2.5151275200935412
09/15/2017,2017-09-15,Unavailable,0,1.8863456400701557
09/19/2017,2017-09-19,TT,1,1.6647592300526168
09/19/2017,2017-09-19,NTT,0,1.2485694225394626
09/19/2017,2017-09-19,Unavailable,0,0.9364270669045969
09/22/2017,2017-09-22,TT,13,3.9523203001784486
09/22/2017,2017-09-22,NTT,4,3.9642402251338367
09/22/2017,2017-09-22,Unavailable,0,2.973180168850377
09/24/2017,2017-09-24,TT,2,2.7298851266377824
09/24/2017,2017-09-24,NTT,0,2.047413844978337
09/24/2017,2017-09-24,Unavailable,0,1.5355603837337526
09/27/2017,2017-09-27,TT,1,1.4016702878003142
09/27/2017,2017-09-27,NTT,0,1.0512527158502356
09/27/2017,2017-09-27,Unavailable,0,0.7884395368876767
09/29/2017,2017-09-29,TT,12,3.5913296526657583
09/29/2017,2017-09-29,NTT,4,3.693497239499319
09/29/2017,2017-09-29,Unavailable,2,3.270122929624489
10/03/2017,2017-10-03,TT,1,2.7025921972183666
10/03/2017,2017-10-03,NTT,0,2.026944147913775
10/03/2017,2017-10-03,Unavailable,0,1.5202081109353311
10/05/2017,2017-10-05,TT,0,1.1401560832014983
10/05/2017,2017-10-05,NTT,1,1.1051170624011237
10/05/2017,2017-10-05,Unavailable,0,0.8288377968008428
10/06/2017,2017-10-06,TT,12,3.621628347600633
10/06/2017,2017-10-06,NTT,6,4.2162212607004745
10/06/2017,2017-10-06,Unavailable,0,3.1621659455253557
10/09/2017,2017-10-09,TT,1,2.6216244591440163
10/09/2017,2017-10-09,NTT,0,1.9662183443580121
10/09/2017,2017-10-09,Unavailable,0,1.474663758268509
10/13/2017,2017-10-13,TT,6,2.605997818701382
10/13/2017,2017-10-13,NTT,1,2.2044983640260365
10/13/2017,2017-10-13,Unavailable,0,1.6533737730195273
10/18/2017,2017-10-18,TT,0,1.2400303297646453
10/18/2017,2017-10-18,NTT,1,1.180022747323484
10/18/2017,2017-10-18,Unavailable,0,0.8850170604926129
10/20/2017,2017-10-20,TT,9,2.91376279536946
10/20/2017,2017-10-20,NTT,4,3.185322096527095
10/20/2017,2017-10-20,Unavailable,1,2.638991572395321
10/27/2017,2017-10-27,TT,8,3.979243679296491
10/27/2017,2017-10-27,NTT,3,3.734432759472368
10/27/2017,2017-10-27,Unavailable,0,2.8008245696042757
10/31/2017,2017-10-31,TT,0,2.1006184272032065
10/31/2017,2017-10-31,NTT,2,2.0754638204024047
10/31/2017,2017-10-31,Unavailable,0,1.5565978653018036
11/01/2017,2017-11-01,TT,3,1.9174483989763527
11/01/2017,2017-11-01,NTT,1,1.6880862992322645
11/01/2017,2017-11-01,Unavailable,0,1.2660647244241983
11/03/2017,2017-11-03,TT,7,2.6995485433181488
11/03/2017,2017-11-03,NTT,3,2.7746614074886113
11/03/2017,2017-11-03,Unavailable,0,2.0809960556164584
11/05/2017,2017-11-05,TT,0,1.5607470417123437
11/05/2017,2017-11-05,NTT,1,1.4205602812842577
11/05/2017,2017-11-05,Unavailable,0,1.0654202109631932
11/07/2017,2017-11-07,TT,1,1.0490651582223949
11/07/2017,2017-11-07,NTT,0,0.7867988686667962
11/07/2017,2017-11-07,Unavailable,0,0.5900991515000971
11/09/2017,2017-11-09,TT,0,0.4425743636250728
11/09/2017,2017-11-09,NTT,3,1.0819307727188048
11/09/2017,2017-11-09,Unavailable,0,0.8114480795391036
11/10/2017,2017-11-10,TT,5,1.858586059654328
11/10/2017,2017-11-10,NTT,2,1.893939544740746
11/10/2017,2017-11-10,Unavailable,0,1.4204546585555593
11/15/2017,2017-11-15,TT,0,1.0653409939166694
11/15/2017,2017-11-15,NTT,1,1.049005745437502
11/15/2017,2017-11-15,Unavailable,0,0.7867543090781264
11/16/2017,2017-11-16,TT,1,0.8400657318085948
11/16/2017,2017-11-16,NTT,0,0.630049298856446
11/16/2017,2017-11-16,Unavailable,0,0.4725369741423345
11/17/2017,2017-11-17,TT,4,1.354402730606751
11/17/2017,2017-11-17,NTT,1,1.2658020479550631
11/17/2017,2017-11-17,Unavailable,0,0.9493515359662973
11/18/2017,2017-11-18,TT,1,0.962013651974723
11/18/2017,2017-11-18,NTT,0,0.7215102389810422
11/18/2017,2017-11-18,Unavailable,0,0.5411326792357816
11/20/2017,2017-11-20,TT,1,0.6558495094268362
11/20/2017,2017-11-20,NTT,1,0.7418871320701271
11/20/2017,2017-11-20,Unavailable,0,0.5564153490525953
11/21/2017,2017-11-21,TT,2,0.9173115117894466
11/21/2017,2017-11-21,NTT,0,0.6879836338420848
11/21/2017,2017-11-21,Unavailable,0,0.5159877253815636
11/22/2017,2017-11-22,TT,1,0.6369907940361726
11/22/2017,2017-11-22,NTT,3,1.2277430955271296
11/22/2017,2017-11-22,Unavailable,0,0.9208073216453472
11/29/2017,2017-11-29,TT,0,0.6906054912340103
11/29/2017,2017-11-29,NTT,1,0.7679541184255078
11/29/2017,2017-11-29,Unavailable,0,0.5759655888191307
12/01/2017,2017-12-01,TT,1,0.681974191614348
12/01/2017,2017-12-01,NTT,1,0.7614806437107611
12/01/2017,2017-12-01,Unavailable,0,0.5711104827830707
12/08/2017,2017-12-08,TT,4,1.4283328620873033
12/08/2017,2017-12-08,NTT,2,1.5712496465654775
12/08/2017,2017-12-08,Unavailable,0,1.178437234924108
12/15/2017,2017-12-15,TT,2,1.3838279261930808
12/15/2017,2017-12-15,NTT,5,2.2878709446448107
12/15/2017,2017-12-15,Unavailable,0,1.715903208483608
12/22/2017,2017-12-22,TT,1,1.536927406362706
12/22/2017,2017-12-22,NTT,2,1.6526955547720297
12/22/2017,2017-12-22,Unavailable,0,1.239521666079022
12/27/2017,2017-12-27,TT,1,1.1796412495592665
12/27/2017,2017-12-27,NTT,0,0.8847309371694498
12/27/2017,2017-12-27,Unavailable,0,0.6635482028770873
12/29/2017,2017-12-29,TT,4,1.4976611521578156
12/29/2017,2017-12-29,NTT,0,1.1232458641183616
12/29/2017,2017-12-29,Unavailable,0,0.8424343980887712
01/08/2018,2018-01-08,TT,1,0.8818257985665784
01/08/2018,2018-01-08,NTT,2,1.1613693489249337
01/08/2018,2018-01-08,Unavailable,0,0.8710270116937002
01/10/2018,2018-01-10,TT,1,0.9032702587702752
01/10/2018,2018-01-10,NTT,0,0.6774526940777064
01/10/2018,2018-01-10,Unavailable,0,0.5080895205582797
01/12/2018,2018-01-12,TT,1,0.6310671404187097
01/12/2018,2018-01-12,NTT,2,0.9733003553140324
01/12/2018,2018-01-12,Unavailable,0,0.7299752664855241
01/17/2018,2018-01-17,TT,2,1.0474814498641432
01/17/2018,2018-01-17,NTT,0,0.7856110873981074
01/17/2018,2018-01-17,Unavailable,0,0.5892083155485804
01/19/2018,2018-01-19,TT,1,0.6919062366614354
01/19/2018,2018-01-19,NTT,4,1.5189296774960768
01/19/2018,2018-01-19,Unavailable,0,1.1391972581220575
01/20/2018,2018-01-20,TT,0,0.8543979435915431
01/20/2018,2018-01-20,NTT,2,1.1407984576936574
01/20/2018,2018-01-20,Unavailable,0,0.855598843270243
01/24/2018,2018-01-24,TT,2,1.1416991324526824
01/24/2018,2018-01-24,NTT,0,0.8562743493395117
01/24/2018,2018-01-24,Unavailable,0,0.6422057620046338
01/25/2018,2018-01-25,TT,1,0.7316543215034753
01/25/2018,2018-01-25,NTT,0,0.5487407411276064
01/25/2018,2018-01-25,Unavailable,0,0.4115555558457048
01/26/2018,2018-01-26,TT,0,0.3086666668842786
01/26/2018,2018-01-26,NTT,5,1.481500000163209
01/26/2018,2018-01-26,Unavailable,0,1.1111250001224067
02/02/2018,2018-02-02,TT,1,1.083343750091805
02/02/2018,2018-02-02,NTT,2,1.3125078125688538
02/02/2018,2018-02-02,Unavailable,0,0.9843808594266403
02/09/2018,2018-02-09,TT,0,0.7382856445699801
02/09/2018,2018-02-09,NTT,3,1.3037142334274852
02/09/2018,2018-02-09,Unavailable,0,0.9777856750706138
02/15/2018,2018-02-15,TT,1,0.9833392563029604
02/15/2018,2018-02-15,NTT,0,0.7375044422272202
02/15/2018,2018-02-15,Unavailable,0,0.5531283316704151
02/16/2018,2018-02-16,TT,1,0.6648462487528113
02/16/2018,2018-02-16,NTT,1,0.7486346865646084
02/16/2018,2018-02-16,Unavailable,0,0.5614760149234562
02/23/2018,2018-02-23,TT,1,0.6711070111925922
02/23/2018,2018-02-23,NTT,1,0.7533302583944442
02/23/2018,2018-02-23,Unavailable,0,0.5649976937958331
03/02/2018,2018-03-02,TT,1,0.6737482703468748
03/02/2018,2018-03-02,NTT,2,1.0053112027601563
03/02/2018,2018-03-02,Unavailable,0,0.7539834020701172
03/09/2018,2018-03-09,TT,1,0.8154875515525879
03/09/2018,2018-03-09,NTT,4,1.6116156636644412
03/09/2018,2018-03-09,Unavailable,0,1.2087117477483307
03/16/2018,2018-03-16,TT,1,1.156533810811248
03/16/2018,2018-03-16,NTT,4,1.8674003581084362
03/16/2018,2018-03-16,Unavailable,0,1.400550268581327
03/23/2018,2018-03-23,TT,0,1.0504127014359952
03/23/2018,2018-03-23,NTT,2,1.2878095260769964
03/23/2018,2018-03-23,Unavailable,0,0.9658571445577472
03/30/2018,2018-03-30,TT,0,0.7243928584183102
03/30/2018,2018-03-30,NTT,3,1.2932946438137327
03/30/2018,2018-03-30,Unavailable,0,0.9699709828602995
04/06/2018,2018-04-06,TT,0,0.7274782371452245
04/06/2018,2018-04-06,NTT,2,1.0456086778589184
04/06/2018,2018-04-06,Unavailable,0,0.7842065083941888
04/11/2018,2018-04-11,TT,1,0.8381548812956416
04/11/2018,2018-04-11,NTT,0,0.6286161609717311
04/11/2018,2018-04-11,Unavailable,0,0.4714621207287983
04/13/2018,2018-04-13,TT,0,0.35359659054659864
04/13/2018,2018-04-13,NTT,5,1.5151974429099493
04/13/2018,2018-04-13,Unavailable,0,1.1363980821824617
04/20/2018,2018-04-20,TT,0,0.8522985616368463
04/20/2018,2018-04-20,NTT,1,0.8892239212276347
04/20/2018,2018-04-20,Unavailable,0,0.666917940920726
04/27/2018,2018-04-27,TT,1,0.7501884556905446
04/27/2018,2018-04-27,NTT,1,0.8126413417679085
04/27/2018,2018-04-27,Unavailable,0,0.6094810063259313
05/04/2018,2018-05-04,TT,3,1.2071107547444486
05/04/2018,2018-05-04,NTT,2,1.4053330660583365
05/04/2018,2018-05-04,Unavailable,0,1.0539997995437522
05/11/2018,2018-05-11,TT,0,0.7904998496578142
05/11/2018,2018-05-11,NTT,2,1.0928748872433607
05/11/2018,2018-05-11,Unavailable,0,0.8196561654325205
05/18/2018,2018-05-18,TT,0,0.6147421240743903
05/18/2018,2018-05-18,NTT,2,0.9610565930557928
05/18/2018,2018-05-18,Unavailable,0,0.7207924447918446
05/25/2018,2018-05-25,TT,0,0.5405943335938834
05/25/2018,2018-05-25,NTT,5,1.655445750195413
05/25/2018,2018-05-25,Unavailable,0,1.2415843126465596
06/01/2018,2018-06-01,TT,0,0.9311882344849196
06/01/2018,2018-06-01,NTT,1,0.9483911758636897
06/01/2018,2018-06-01,Unavailable,0,0.7112933818977671
06/08/2018,2018-06-08,TT,0,0.5334700364233254
06/08/2018,2018-06-08,NTT,1,0.650102527317494
06/08/2018,2018-06-08,Unavailable,0,0.48757689548812044
06/15/2018,2018-06-15,TT,1,0.6156826716160904
06/15/2018,2018-06-15,NTT,0,0.46176200371206777
06/15/2018,2018-06-15,Unavailable,0,0.34632150278405077
06/29/2018,2018-06-29,TT,0,0.25974112708803804
06/29/2018,2018-06-29,NTT,1,0.44480584531602857
06/29/2018,2018-06-29,Unavailable,0,0.33360438398702136
07/06/2018,2018-07-06,TT,2,0.7502032879902661
07/06/2018,2018-07-06,NTT,0,0.5626524659926996
07/06/2018,2018-07-06,Unavailable,0,0.42198934949452466
08/12/2018,2018-08-12,TT,1,0.5664920121208935
08/12/2018,2018-08-12,NTT,0,0.4248690090906701
08/12/2018,2018-08-12,Unavailable,0,0.31865175681800256
08/13/2018,2018-08-13,TT,1,0.488988817613502
08/13/2018,2018-08-13,NTT,0,0.36674161321012644
08/13/2018,2018-08-13,Unavailable,0,0.27505620990759483
08/19/2018,2018-08-19,TT,1,0.4562921574306962
08/19/2018,2018-08-19,NTT,0,0.3422191180730221
08/19/2018,2018-08-19,Unavailable,0,0.25666433855476656
09/06/2018,2018-09-06,TT,1,0.442498253916075
09/06/2018,2018-09-06,NTT,0,0.3318736904370562
09/06/2018,2018-09-06,Unavailable,0,0.24890526782779215
09/09/2018,2018-09-09,TT,3,0.9366789508708443
09/09/2018,2018-09-09,NTT,0,0.7025092131531331
09/09/2018,2018-09-09,Unavailable,0,0.5268819098648497
09/10/2018,2018-09-10,TT,15,4.145161432398638
09/10/2018,2018-09-10,NTT,3,3.8588710742989782
09/10/2018,2018-09-10,Unavailable,4,3.8941533057242337
09/11/2018,2018-09-11,TT,1,3.1706149792931755
09/11/2018,2018-09-11,NTT,0,2.3779612344698813
09/11/2018,2018-09-11,Unavailable,1,2.0334709258524106
09/14/2018,2018-09-14,TT,5,2.775103194389308
09/14/2018,2018-09-14,NTT,1,2.331327395791981
09/14/2018,2018-09-14,Unavailable,1,1.9984955468439856
09/21/2018,2018-09-21,TT,10,3.9988716601329894
09/21/2018,2018-09-21,NTT,0,2.9991537450997416
09/21/2018,2018-09-21,Unavailable,1,2.4993653088248062
09/24/2018,2018-09-24,TT,1,2.1245239816186046
09/24/2018,2018-09-24,NTT,0,1.5933929862139533
09/24/2018,2018-09-24,Unavailable,0,1.1950447396604649
09/25/2018,2018-09-25,TT,1,1.1462835547453485
09/25/2018,2018-09-25,NTT,0,0.8597126660590113
09/25/2018,2018-09-25,Unavailable,0,0.6447844995442584
09/28/2018,2018-09-28,TT,6,1.9835883746581942
09/28/2018,2018-09-28,NTT,6,2.9876912809936456
09/28/2018,2018-09-28,Unavailable,1,2.490768460745234
10/02/2018,2018-10-02,TT,0,1.8680763455589255
10/02/2018,2018-10-02,NTT,0,1.4010572591691939
10/02/2018,2018-10-02,Unavailable,1,1.3007929443768953
10/03/2018,2018-10-03,TT,1,1.2255947082826715
10/03/2018,2018-10-03,NTT,0,0.9191960312120036
10/03/2018,2018-10-03,Unavailable,0,0.6893970234090026
10/05/2018,2018-10-05,TT,9,2.767047767556752
10/05/2018,2018-10-05,NTT,4,3.0752858256675646
10/05/2018,2018-10-05,Unavailable,0,2.306464369250673
10/12/2018,2018-10-12,TT,7,3.4798482769380055
10/12/2018,2018-10-12,NTT,4,3.609886207703504
10/12/2018,2018-10-12,Unavailable,3,3.457414655777628
10/19/2018,2018-10-19,TT,7,4.343060991833221
10/19/2018,2018-10-19,NTT,1,3.507295743874916
10/19/2018,2018-10-19,Unavailable,0,2.6304718079061864
10/25/2018,2018-10-25,TT,1,2.2228538559296394
10/25/2018,2018-10-25,NTT,0,1.6671403919472294
10/25/2018,2018-10-25,Unavailable,0,1.2503552939604219
10/26/2018,2018-10-26,TT,5,2.1877664704703164
10/26/2018,2018-10-26,NTT,3,2.390824852852737
10/26/2018,2018-10-26,Unavailable,1,2.043118639639553
11/01/2018,2018-11-01,TT,0,1.5323389797296647
11/01/2018,2018-11-01,NTT,1,1.3992542347972483
11/01/2018,2018-11-01,Unavailable,0,1.0494406760979362
11/02/2018,2018-11-02,TT,3,1.5370805070734523
11/02/2018,2018-11-02,NTT,1,1.402810380305089
11/02/2018,2018-11-02,Unavailable,0,1.0521077852288168
11/09/2018,2018-11-09,TT,2,1.2890808389216126
11/09/2018,2018-11-09,NTT,3,1.7168106291912095
11/09/2018,2018-11-09,Unavailable,0,1.287607971893407
11/15/2018,2018-11-15,TT,0,0.9657059789200552
11/15/2018,2018-11-15,NTT,2,1.2242794841900413
11/15/2018,2018-11-15,Unavailable,0,0.9182096131425309
11/16/2018,2018-11-16,TT,2,1.1886572098568982
11/16/2018,2018-11-16,NTT,1,1.1414929073926736
11/16/2018,2018-11-16,Unavailable,0,0.8561196805445052
11/21/2018,2018-11-21,TT,1,0.892089760408379
11/21/2018,2018-11-21,NTT,0,0.6690673203062841
11/21/2018,2018-11-21,Unavailable,1,0.7518004902297132
11/30/2018,2018-11-30,TT,3,1.3138503676722848
11/30/2018,2018-11-30,NTT,2,1.4853877757542135
11/30/2018,2018-11-30,Unavailable,1,1.36404083181566
12/03/2018,2018-12-03,TT,0,1.023030623861745
12/03/2018,2018-12-03,NTT,1,1.0172729678963088
12/03/2018,2018-12-03,Unavailable,0,0.7629547259222316
12/07/2018,2018-12-07,TT,1,0.8222160444416737
12/07/2018,2018-12-07,NTT,5,1.8666620333312556
12/07/2018,2018-12-07,Unavailable,4,2.3999965249984414
12/14/2018,2018-12-14,TT,1,2.0499973937488307
12/14/2018,2018-12-14,NTT,2,2.0374980453116227
12/14/2018,2018-12-14,Unavailable,1,1.778123533983717
12/21/2018,2018-12-21,TT,2,1.8335926504877877
12/21/2018,2018-12-21,NTT,2,1.8751944878658409
12/21/2018,2018-12-21,Unavailable,0,1.4063958658993805
12/28/2018,2018-12-28,TT,1,1.3047968994245354
12/28/2018,2018-12-28,NTT,0,0.9785976745684014
12/28/2018,2018-12-28,Unavailable,1,0.9839482559263011
01/03/2019,2019-01-03,TT,0,0.7379611919447258
01/03/2019,2019-01-03,NTT,2,1.0534708939585444
01/03/2019,2019-01-03,Unavailable,0,0.7901031704689083
01/07/2019,2019-01-07,TT,1,0.8425773778516813
01/07/2019,2019-01-07,NTT,0,0.631933033388761
01/07/2019,2019-01-07,Unavailable,0,0.47394977504157065
01/11/2019,2019-01-11,TT,2,0.8554623312811781
01/11/2019,2019-01-11,NTT,3,1.3915967484608835
01/11/2019,2019-01-11,Unavailable,0,1.0436975613456625
01/18/2019,2019-01-18,TT,1,1.0327731710092467
01/18/2019,2019-01-18,NTT,6,2.2745798782569353
01/18/2019,2019-01-18,Unavailable,0,1.7059349086927014
01/25/2019,2019-01-25,TT,0,1.279451181519526
01/25/2019,2019-01-25,NTT,1,1.2095883861396444
01/25/2019,2019-01-25,Unavailable,0,0.9071912896047333
01/28/2019,2019-01-28,TT,0,0.6803934672035499
01/28/2019,2019-01-28,NTT,0,0.5102951004026623
01/28/2019,2019-01-28,Unavailable,1,0.6327213253019968
02/01/2019,2019-02-01,TT,2,0.9745409939764976
02/01/2019,2019-02-01,NTT,1,0.9809057454823732
02/01/2019,2019-02-01,Unavailable,1,0.9856793091117799
02/08/2019,2019-02-08,TT,1,0.9892594818338349
02/08/2019,2019-02-08,NTT,3,1.4919446113753763
02/08/2019,2019-02-08,Unavailable,3,1.8689584585315324
02/10/2019,2019-02-10,TT,1,1.6517188438986494
02/10/2019,2019-02-10,NTT,0,1.2387891329239868
02/10/2019,2019-02-10,Unavailable,0,0.9290918496929901
02/15/2019,2019-02-15,TT,0,0.6968188872697425
02/15/2019,2019-02-15,NTT,1,0.772614165452307
02/15/2019,2019-02-15,Unavailable,0,0.5794606240892302
02/22/2019,2019-02-22,TT,2,0.9345954680669227
02/22/2019,2019-02-22,NTT,5,1.9509466010501924
02/22/2019,2019-02-22,Unavailable,1,1.7132099507876444
03/01/2019,2019-03-01,TT,0,1.2849074630907331
03/01/2019,2019-03-01,NTT,3,1.71368059731805
03/01/2019,2019-03-01,Unavailable,1,1.5352604479885377
03/08/2019,2019-03-08,TT,1,1.4014453359914032
03/08/2019,2019-03-08,NTT,3,1.8010840019935526
03/08/2019,2019-03-08,Unavailable,0,1.3508130014951643
03/15/2019,2019-03-15,TT,1,1.2631097511213731
03/15/2019,2019-03-15,NTT,1,1.1973323133410296
03/15/2019,2019-03-15,Unavailable,0,0.8979992350057722
03/21/2019,2019-03-21,TT,0,0.673499426254329
03/21/2019,2019-03-21,NTT,1,0.7551245696907468
03/21/2019,2019-03-21,Unavailable,0,0.5663434272680601
03/22/2019,2019-03-22,TT,1,0.674757570451045
03/22/2019,2019-03-22,NTT,0,0.5060681778382837
03/22/2019,2019-03-22,Unavailable,0,0.37955113337871277
03/23/2019,2019-03-23,TT,0,0.28466335003403453
03/23/2019,2019-03-23,NTT,0,0.2134975125255259
03/23/2019,2019-03-23,Unavailable,1,0.4101231343941445
03/29/2019,2019-03-29,TT,0,0.3075923507956083
03/29/2019,2019-03-29,NTT,1,0.48069426309670626
03/29/2019,2019-03-29,Unavailable,0,0.36052069732252967
04/12/2019,2019-04-12,TT,0,0.27039052299189725
04/12/2019,2019-04-12,NTT,2,0.7027928922439229
04/12/2019,2019-04-12,Unavailable,0,0.5270946691829421
04/15/2019,2019-04-15,TT,0,0.3953210018872066
04/15/2019,2019-04-15,NTT,1,0.546490751415405
04/15/2019,2019-04-15,Unavailable,0,0.40986806356155375
04/19/2019,2019-04-19,TT,0,0.3074010476711653
04/19/2019,2019-04-19,NTT,2,0.7305507857533741
04/19/2019,2019-04-19,Unavailable,0,0.5479130893150305
05/10/2019,2019-05-10,TT,0,0.4109348169862728
05/10/2019,2019-05-10,NTT,5,1.558201112739705
05/10/2019,2019-05-10,Unavailable,0,1.1686508345547786
05/20/2019,2019-05-20,TT,0,0.8764881259160839
05/20/2019,2019-05-20,NTT,1,0.907366094437063
05/20/2019,2019-05-20,Unavailable,0,0.6805245708277972
05/24/2019,2019-05-24,TT,0,0.5103934281208479
05/24/2019,2019-05-24,NTT,1,0.6327950710906359
05/24/2019,2019-05-24,Unavailable,0,0.4745963033179769
05/31/2019,2019-05-31,TT,0,0.3559472274884826
05/31/2019,2019-05-31,NTT,2,0.766960420616362
05/31/2019,2019-05-31,Unavailable,0,0.5752203154622715
06/14/2019,2019-06-14,TT,0,0.4314152365967036
06/14/2019,2019-06-14,NTT,0,0.3235614274475277
06/14/2019,2019-06-14,Unavailable,1,0.4926710705856458
06/21/2019,2019-06-21,TT,1,0.6195033029392344
06/21/2019,2019-06-21,NTT,0,0.46462747720442577
06/21/2019,2019-06-21,Unavailable,0,0.3484706079033193
07/02/2019,2019-07-02,TT,0,0.26135295592748947
07/02/2019,2019-07-02,NTT,1,0.4460147169456171
07/02/2019,2019-07-02,Unavailable,0,0.3345110377092128
08/20/2019,2019-08-20,TT,1,0.5008832782819096
08/20/2019,2019-08-20,NTT,0,0.37566245871143217
08/20/2019,2019-08-20,Unavailable,0,0.2817468440335741
08/29/2019,2019-08-29,TT,2,0.7113101330251806
08/29/2019,2019-08-29,NTT,0,0.5334825997688855
08/29/2019,2019-08-29,Unavailable,0,0.4001119498266641
09/02/2019,2019-09-02,TT,1,0.5500839623699981
09/02/2019,2019-09-02,NTT,0,0.41256297177749857
09/02/2019,2019-09-02,Unavailable,0,0.30942222883312387
09/03/2019,2019-09-03,TT,1,0.48206667162484296
09/03/2019,2019-09-03,NTT,0,0.36155000371863216
09/03/2019,2019-09-03,Unavailable,0,0.2711625027889741
09/09/2019,2019-09-09,TT,1,0.4533718770917306
09/09/2019,2019-09-09,NTT,1,0.590028907818798
09/09/2019,2019-09-09,Unavailable,0,0.4425216808640985
09/10/2019,2019-09-10,TT,1,0.5818912606480738
09/10/2019,2019-09-10,NTT,0,0.43641844548605535
09/10/2019,2019-09-10,Unavailable,0,0.32731383411454146
